ano_mes,regiao,produto,preco_medio,preco_min,preco_max,desvio_padrao,num_coletas
2022-04-01,CO,DIESEL S10,6.890609180327869,5.79,7.99,0.25637801593501286,1525.0
2022-05-01,CO,DIESEL S10,7.09846510329425,6.35,8.29,0.2747984223818408,1791.0
2022-06-01,CO,DIESEL S10,7.399365088105727,6.55,9.15,0.4319615053674694,1816.0
2022-07-01,CO,DIESEL S10,7.6584674556213015,6.69,8.93,0.27016926772095323,1690.0
2022-08-01,CO,DIESEL S10,7.306754901960785,6.52,8.5,0.32897459653409905,2040.0
2022-09-01,CO,DIESEL S10,7.001580041580042,6.31,7.99,0.2698857012026202,962.0
2022-10-01,CO,DIESEL S10,6.677862318840579,3.59,7.78,0.26650823251222694,552.0
2022-11-01,CO,DIESEL S10,6.73525069637883,6.19,7.88,0.25389876213785506,718.0
2022-12-01,CO,DIESEL S10,6.541234396671289,5.75,7.88,0.3120559097585327,721.0
2023-01-01,CO,DIESEL S10,6.454222462203023,5.87,8.59,0.3073119555510875,926.0
2023-02-01,CO,DIESEL S10,6.217314439946018,5.69,7.51,0.3055291283841953,741.0
2023-03-01,CO,DIESEL S10,6.023003064351379,5.15,7.25,0.2710770968269691,979.0
2023-04-01,CO,DIESEL S10,5.88769495412844,5.2,6.99,0.30442746484546485,872.0
2023-05-01,CO,DIESEL S10,5.450800336983994,4.65,6.68,0.3703306708887314,1187.0
2023-06-01,CO,DIESEL S10,5.110233502538071,4.45,6.27,0.31936427943984286,985.0
2023-07-01,CO,DIESEL S10,5.0231629955947135,4.39,6.27,0.3075251740398943,1135.0
2023-08-01,CO,DIESEL S10,5.759196865817826,4.54,7.89,0.6504028475852727,1021.0
2023-09-01,CO,DIESEL S10,6.408777908343126,5.17,7.43,0.2539488809715029,851.0
2023-10-01,CO,DIESEL S10,6.326700302724521,5.17,7.64,0.26539832839918176,991.0
2023-11-01,CO,DIESEL S10,6.277938044530494,5.49,7.66,0.32487342203363945,1033.0
2023-12-01,CO,DIESEL S10,6.058855042016806,5.2,7.66,0.3319135673470752,952.0
2024-01-01,CO,DIESEL S10,5.938717948717948,5.19,7.46,0.3466215166833543,1092.0
2024-02-01,CO,DIESEL S10,6.00728515625,5.25,7.48,0.33383498820426255,1024.0
2024-03-01,CO,DIESEL S10,5.973861003861004,5.25,7.48,0.31675583181673117,1036.0
2024-04-01,CO,DIESEL S10,5.964938574938575,5.18,7.58,0.31690371966157904,1221.0
2024-05-01,CO,DIESEL S10,5.964541406945681,5.39,7.58,0.30820138163870725,1123.0
2024-06-01,CO,DIESEL S10,5.947546071774976,5.47,7.48,0.310511153218993,1031.0
2024-07-01,CO,DIESEL S10,6.011596638655463,5.49,7.57,0.30139018977624915,1071.0
2024-08-01,CO,DIESEL S10,6.022409502262444,5.59,7.57,0.2839136928819523,884.0
2024-09-01,CO,DIESEL S10,6.031852941176471,5.49,7.57,0.31106925340400216,1020.0
2024-10-01,CO,DIESEL S10,6.044070351758794,5.49,7.57,0.32616917860800393,995.0
2024-11-01,CO,DIESEL S10,6.026941176470588,5.49,7.57,0.2838761800180724,850.0
2024-12-01,CO,DIESEL S10,6.0946270066100094,5.49,7.57,0.2974506164912923,1059.0
2025-01-01,CO,DIESEL S10,6.160939734422881,5.59,7.57,0.31597244230930505,979.0
2025-02-01,CO,DIESEL S10,6.5024999999999995,5.77,7.78,0.2965440734274721,832.0
2025-03-01,CO,DIESEL S10,6.4658494623655915,5.75,7.78,0.2991454980147418,930.0
2025-04-01,CO,DIESEL S10,6.317549889135256,5.59,7.77,0.343073665097851,902.0
2025-05-01,CO,DIESEL S10,6.128449781659389,5.39,7.56,0.35588018903947505,916.0
2025-06-01,CO,DIESEL S10,6.0182358870967745,5.33,7.44,0.34183515657529584,992.0
2025-07-01,CO,DIESEL S10,6.050269320843092,5.44,7.38,0.30506055758473744,854.0
2025-08-01,CO,DIESEL S10,6.119875346260388,5.49,7.34,0.28097632631893177,722.0
2025-09-01,CO,DIESEL S10,6.133477690288714,5.59,7.38,0.2981169198900833,762.0
2025-10-01,CO,DIESEL S10,6.092973933649289,5.59,7.27,0.2835724385551498,844.0
2025-11-01,CO,DIESEL S10,6.116086956521738,5.59,8.87,0.3123898819406256,759.0
2025-12-01,CO,DIESEL S10,6.0926532663316575,5.55,7.27,0.2942712503620126,995.0
2026-01-01,CO,DIESEL S10,6.113954285714286,5.49,7.17,0.28986092730057206,875.0
2026-02-01,CO,DIESEL S10,6.101928251121076,5.45,7.27,0.30859713604825445,892.0
2026-03-01,CO,DIESEL S10,7.161862269641126,5.39,8.91,0.6860513329900092,1031.0
2026-05-01,CO,DIESEL S10,7.03489932885906,6.19,7.99,0.3334252334040507,894.0
2026-06-01,CO,DIESEL S10,6.960728291316527,6.29,7.99,0.3231582349205795,1071.0
2026-07-01,CO,DIESEL S10,6.857802197802197,6.15,7.99,0.3222802582150585,1001.0
2026-08-01,CO,DIESEL S10,6.810881516587679,5.63,7.99,0.3409581323237473,1055.0
2019-01-01,N,DIESEL S10,3.864809552969994,3.129,5.07,0.34860919373663185,1633.0
2019-02-01,N,DIESEL S10,3.864828636709825,3.15,5.07,0.3565423174299767,1313.0
2019-03-01,N,DIESEL S10,3.915589176829268,3.15,5.07,0.34267345022733037,1312.0
2019-04-01,N,DIESEL S10,3.95737600536193,3.25,5.07,0.3380283643293982,1492.0
2019-05-01,N,DIESEL S10,4.0201330441070136,3.25,5.07,0.3271677162534945,1383.0
2019-06-01,N,DIESEL S10,4.0040337254901965,3.33,5.07,0.33098988771422727,1275.0
2019-07-01,N,DIESEL S10,3.9501444652908067,3.279,5.07,0.3328254151413751,1599.0
2019-08-01,N,DIESEL S10,3.918657428791378,3.27,5.07,0.3230962310863872,1299.0
2019-09-01,N,DIESEL S10,3.974545961002786,3.29,5.07,0.3101867707193845,1436.0
2019-10-01,N,DIESEL S10,4.082290860573716,3.499,5.07,0.2986988910143192,1499.0
2019-11-01,N,DIESEL S10,4.093607843137255,3.5,5.07,0.3033182774210684,1326.0
2019-12-01,N,DIESEL S10,4.1040062068965515,3.5,5.07,0.2910929535765224,1450.0
2020-01-01,N,DIESEL S10,4.136639730639731,3.5,5.07,0.3086869049599095,1485.0
2020-02-01,N,DIESEL S10,4.073546431312356,3.439,5.07,0.3097307300650433,1303.0
2020-03-01,N,DIESEL S10,3.9553874415497665,3.05,5.07,0.3453734080168511,1497.0
2020-04-01,N,DIESEL S10,3.693884671532847,2.81,5.07,0.39112404345547114,1370.0
2020-05-01,N,DIESEL S10,3.4672167721518985,2.599,5.07,0.4074272121232059,1264.0
2020-06-01,N,DIESEL S10,3.4427392784206945,2.599,5.07,0.382808173252986,1469.0
2020-07-01,N,DIESEL S10,3.594958553127355,2.699,5.07,0.37182132006870366,1327.0
2020-08-01,N,DIESEL S10,3.714397435897436,3.099,5.07,0.36035040307840105,936.0
2020-10-01,N,DIESEL S10,3.871011811023622,3.219,4.69,0.3536522317838801,254.0
2020-11-01,N,DIESEL S10,3.857534671532847,3.219,4.7,0.3320802262632166,548.0
2020-12-01,N,DIESEL S10,3.9832480127186014,3.39,4.949,0.32713706322727815,629.0
2021-01-01,N,DIESEL S10,4.082055646481178,3.579,5.3,0.33707002752509774,611.0
2021-02-01,N,DIESEL S10,4.331663157894737,3.697,5.89,0.3824402830527383,665.0
2021-03-01,N,DIESEL S10,4.671631382316314,3.959,5.89,0.3870819422762653,803.0
2021-04-01,N,DIESEL S10,4.651136871508379,3.799,5.78,0.3985754398354081,716.0
2021-05-01,N,DIESEL S10,4.844912768647282,3.99,6.13,0.4455000987100671,791.0
2021-06-01,N,DIESEL S10,4.9197030651341,4.039,6.13,0.4513188079842112,1044.0
2021-07-01,N,DIESEL S10,4.961971370143149,4.099,6.2,0.38845842242811063,978.0
2021-08-01,N,DIESEL S10,4.99067596759676,4.259,6.23,0.3891617294456981,1111.0
2021-09-01,N,DIESEL S10,5.104602687140115,4.29,6.2,0.3579174520885827,1042.0
2021-10-01,N,DIESEL S10,5.38989152892562,4.69,6.42,0.36098910657771116,968.0
2021-11-01,N,DIESEL S10,5.722870998116761,4.75,6.8,0.3334155537837738,1062.0
2021-12-01,N,DIESEL S10,5.754230055658628,4.99,6.85,0.34032959466497337,1078.0
2022-01-01,N,DIESEL S10,5.859705479452055,4.99,6.9,0.32947888365894934,1168.0
2022-02-01,N,DIESEL S10,5.9538626790227465,4.99,6.9,0.31360732933459723,1187.0
2022-03-01,N,DIESEL S10,6.664488941548184,4.99,7.99,0.5891373799435725,1266.0
2022-04-01,N,DIESEL S10,6.992036225779276,5.86,7.98,0.37132612203534854,1187.0
2022-05-01,N,DIESEL S10,7.218893992932863,5.86,8.38,0.407983796252878,1415.0
2022-06-01,N,DIESEL S10,7.609617543859649,5.86,8.98,0.524368424656049,1425.0
2022-07-01,N,DIESEL S10,7.8681283422459884,6.95,8.99,0.3787714673708522,1309.0
2022-08-01,N,DIESEL S10,7.577660236465463,6.39,8.99,0.4467759157116341,1607.0
2022-09-01,N,DIESEL S10,7.28307402422611,5.99,8.89,0.47597617798193426,743.0
2022-10-01,N,DIESEL S10,6.900783938814532,5.99,7.99,0.3778847626475042,523.0
2022-11-01,N,DIESEL S10,6.9710833333333335,6.1,7.99,0.3484560721442325,720.0
2022-12-01,N,DIESEL S10,6.859396433470508,5.79,7.99,0.38062184232567886,729.0
2023-01-01,N,DIESEL S10,6.805792452830189,5.65,8.85,0.49018105223034647,1060.0
2023-02-01,N,DIESEL S10,6.576608784473953,5.35,8.85,0.5751968998380343,979.0
2023-03-01,N,DIESEL S10,6.420270034843206,5.21,8.91,0.5430202408230319,1148.0
2023-04-01,N,DIESEL S10,6.347699115044247,5.1,8.38,0.5353698551656442,1017.0
2023-05-01,N,DIESEL S10,5.872488822652757,4.55,8.38,0.6547009423293236,1342.0
2023-06-01,N,DIESEL S10,5.448097876269621,4.43,8.38,0.5871626389113825,1083.0
2023-07-01,N,DIESEL S10,5.389326383319967,4.43,8.38,0.5710053046294042,1247.0
2023-08-01,N,DIESEL S10,5.988379629629629,4.69,7.79,0.6499966125377887,1296.0
2023-09-01,N,DIESEL S10,6.572885662431942,5.28,8.0,0.4518783319420347,1102.0
2023-10-01,N,DIESEL S10,6.62473241590214,5.69,8.1,0.45329331861952255,1308.0
2023-11-01,N,DIESEL S10,6.616648096564531,5.61,7.98,0.4938077523785002,1077.0
2023-12-01,N,DIESEL S10,6.473876611418048,5.29,8.89,0.5557120059969485,1086.0
2024-01-01,N,DIESEL S10,6.370035842293907,4.99,8.89,0.6161759576339041,1395.0
2024-02-01,N,DIESEL S10,6.385861486486486,5.28,8.89,0.607742327391816,1184.0
2024-03-01,N,DIESEL S10,6.349598906107566,5.21,7.97,0.5956498502361881,1097.0
2024-04-01,N,DIESEL S10,6.318048422597212,5.21,7.89,0.5435133496396357,1363.0
2024-05-01,N,DIESEL S10,6.329177852348994,5.29,7.89,0.5544340722450676,1192.0
2024-06-01,N,DIESEL S10,6.311931818181818,5.11,7.89,0.53482056971692,1056.0
2024-07-01,N,DIESEL S10,6.4220961145194275,5.37,7.94,0.5143926499540507,978.0
2024-08-01,N,DIESEL S10,6.4730261660978385,5.53,7.89,0.5149842981419712,879.0
2024-09-01,N,DIESEL S10,6.421321721311475,5.45,7.89,0.5032719558225396,976.0
2024-10-01,N,DIESEL S10,6.509251769464105,5.45,7.99,0.5817590301310949,989.0
2024-11-01,N,DIESEL S10,6.539007263922518,5.53,7.99,0.5446800405869836,826.0
2024-12-01,N,DIESEL S10,6.594475982532751,5.51,7.99,0.5669849782337707,916.0
2025-01-01,N,DIESEL S10,6.610755148741419,5.61,7.99,0.5440098686881024,874.0
2025-02-01,N,DIESEL S10,6.834307036247335,5.79,8.39,0.5287979961978699,938.0
2025-03-01,N,DIESEL S10,6.812553788587465,5.75,8.39,0.5318575040756048,1069.0
2025-04-01,N,DIESEL S10,6.737384007897335,5.59,8.39,0.5964358630698339,1013.0
2025-05-01,N,DIESEL S10,6.624134615384615,5.34,8.39,0.64574270056676,936.0
2025-06-01,N,DIESEL S10,6.50593237704918,5.23,8.39,0.6212712785702333,976.0
2025-07-01,N,DIESEL S10,6.530820021299254,5.39,8.39,0.6145102827583746,939.0
2025-08-01,N,DIESEL S10,6.4705674653215635,5.49,8.39,0.5804533284127248,793.0
2025-09-01,N,DIESEL S10,6.466280487804878,5.46,8.39,0.5731487396011393,984.0
2025-10-01,N,DIESEL S10,6.451342213114755,5.41,8.39,0.5591353596960034,976.0
2025-11-01,N,DIESEL S10,6.444454545454545,5.46,8.39,0.5058224564320613,880.0
2025-12-01,N,DIESEL S10,6.454081027667984,5.46,8.39,0.540338800332842,1012.0
2026-01-01,N,DIESEL S10,6.5207297605473205,5.39,8.89,0.5669550699274989,877.0
2026-02-01,N,DIESEL S10,6.523565107458913,5.42,8.98,0.5735494045763015,791.0
2026-03-01,N,DIESEL S10,7.2814656964656965,5.69,9.29,0.660564695017703,962.0
2026-05-01,N,DIESEL S10,7.500305522914219,6.19,9.29,0.4560638765426487,851.0
2026-06-01,N,DIESEL S10,7.376637426900585,6.28,9.27,0.4585298874455043,1026.0
2026-07-01,N,DIESEL S10,7.306062639821029,6.43,9.27,0.46998003399511956,894.0
2026-08-01,N,DIESEL S10,7.307073170731707,6.35,9.27,0.48674471526139895,984.0
2019-01-01,NE,DIESEL S10,3.610409966906755,3.14,4.41,0.18334075137730485,5137.0
2019-02-01,NE,DIESEL S10,3.6037536862460717,3.199,4.59,0.17337173002351153,4137.0
2019-03-01,NE,DIESEL S10,3.6691770858671853,3.24,4.59,0.15998886752746988,4111.0
2019-04-01,NE,DIESEL S10,3.7143028326879963,3.26,4.797,0.15871506567777172,4907.0
2019-05-01,NE,DIESEL S10,3.784654214123007,3.26,4.57,0.1545741348260439,4390.0
2019-06-01,NE,DIESEL S10,3.7453197278911565,3.299,4.69,0.16839629331132863,4116.0
2019-07-01,NE,DIESEL S10,3.6699339660743133,3.22,4.413,0.17313688344599837,4952.0
2019-08-01,NE,DIESEL S10,3.6593513325608344,3.17,4.59,0.1854321228345149,4315.0
2019-09-01,NE,DIESEL S10,3.7142233210671574,3.19,4.69,0.1890844991420266,4348.0
2019-10-01,NE,DIESEL S10,3.8086913952553276,3.3,4.69,0.17162076496732664,4974.0
2019-11-01,NE,DIESEL S10,3.81567718794835,3.359,4.59,0.1659795996689766,4182.0
2019-12-01,NE,DIESEL S10,3.834365115321252,3.389,4.59,0.1624413497267153,4856.0
2020-01-01,NE,DIESEL S10,3.8677944612721764,3.349,4.59,0.16160827224803026,4622.0
2020-02-01,NE,DIESEL S10,3.8148245948522406,3.239,4.59,0.18405714049138758,4196.0
2020-03-01,NE,DIESEL S10,3.692141409964854,3.02,4.59,0.22169053333749114,4837.0
2020-04-01,NE,DIESEL S10,3.421894443204642,2.71,4.59,0.26637997710693284,4481.0
2020-05-01,NE,DIESEL S10,3.1693283618581907,2.579,4.399,0.2622179697057241,4090.0
2020-06-01,NE,DIESEL S10,3.17363825717322,2.659,4.39,0.22972239250388776,4705.0
2020-07-01,NE,DIESEL S10,3.372397739862619,2.696,4.399,0.20280986004136325,4513.0
2020-08-01,NE,DIESEL S10,3.4737373901724697,2.944,4.299,0.17857107255581306,3073.0
2020-10-01,NE,DIESEL S10,3.5731929203539825,3.179,4.299,0.1892539757196034,565.0
2020-11-01,NE,DIESEL S10,3.6139686221009555,3.18,4.399,0.1841333478752244,1466.0
2020-12-01,NE,DIESEL S10,3.740367902393243,3.179,4.849,0.1620981380778965,2131.0
2021-01-01,NE,DIESEL S10,3.823776227141482,3.34,4.99,0.1693014833673942,2078.0
2021-02-01,NE,DIESEL S10,4.055233844723385,3.46,4.99,0.24776053834495043,2151.0
2021-03-01,NE,DIESEL S10,4.384853741496599,3.87,5.69,0.21340366570443559,2646.0
2021-04-01,NE,DIESEL S10,4.325026388888889,3.799,5.099,0.21815135918557246,2160.0
2021-05-01,NE,DIESEL S10,4.567302279088365,3.92,5.499,0.20528601460110144,2501.0
2021-06-01,NE,DIESEL S10,4.643294693151497,2.805,5.6,0.20705827573901625,3373.0
2021-07-01,NE,DIESEL S10,4.733589777195282,4.099,5.899,0.19389730443630665,3052.0
2021-08-01,NE,DIESEL S10,4.779772424242424,4.34,6.399,0.1980915126277396,3300.0
2021-09-01,NE,DIESEL S10,4.861472283119324,4.229,5.899,0.19832895084540353,3193.0
2021-10-01,NE,DIESEL S10,5.211591959480849,4.22,6.799,0.2652221308049246,3159.0
2021-11-01,NE,DIESEL S10,5.586287112561175,4.459,6.39,0.20909008668136034,3678.0
2021-12-01,NE,DIESEL S10,5.578046643913538,4.969,6.959,0.21507775850828914,3516.0
2022-01-01,NE,DIESEL S10,5.679713131917439,4.969,6.59,0.2609132971345798,3343.0
2022-02-01,NE,DIESEL S10,5.771410714285714,4.99,6.729,0.2568716410128217,3360.0
2022-03-01,NE,DIESEL S10,6.563843438032627,5.129,7.989,0.571318936677569,4107.0
2022-04-01,NE,DIESEL S10,6.896856096945216,5.399,7.999,0.3024326212527224,3961.0
2022-05-01,NE,DIESEL S10,7.221698787353833,5.98,8.49,0.40639185582845266,4618.0
2022-06-01,NE,DIESEL S10,7.549715906658103,6.0,8.99,0.4918195365505474,4671.0
2022-07-01,NE,DIESEL S10,7.647003124248979,6.88,8.99,0.3094095372949605,4161.0
2022-08-01,NE,DIESEL S10,7.187065644654088,6.25,8.89,0.38900949105523397,5088.0
2022-09-01,NE,DIESEL S10,6.983623779946761,6.17,8.45,0.32935020893673767,2254.0
2022-10-01,NE,DIESEL S10,6.765977011494253,6.15,8.49,0.33603803377063085,957.0
2022-11-01,NE,DIESEL S10,6.851875825627476,5.75,8.59,0.32193264768665825,1514.0
2022-12-01,NE,DIESEL S10,6.616211480362538,5.57,7.99,0.3712000099532361,1655.0
2023-01-01,NE,DIESEL S10,6.5054234026173985,5.59,7.98,0.3363431537583878,2598.0
2023-02-01,NE,DIESEL S10,6.236339468302659,5.45,7.99,0.4240899268506409,2445.0
2023-03-01,NE,DIESEL S10,5.989235602094241,5.16,8.88,0.39555677556898106,2865.0
2023-04-01,NE,DIESEL S10,5.815033482142857,5.0,8.59,0.389871676896484,2688.0
2023-05-01,NE,DIESEL S10,5.342354437535331,4.49,7.9,0.45437921547393906,3538.0
2023-06-01,NE,DIESEL S10,5.00410544217687,4.4,7.9,0.35378426043361966,2940.0
2023-07-01,NE,DIESEL S10,4.965556542332742,4.34,6.79,0.3345726853152837,3378.0
2023-08-01,NE,DIESEL S10,5.6459058188362325,4.45,7.69,0.5476768201394526,3334.0
2023-09-01,NE,DIESEL S10,6.219464226289518,4.95,7.29,0.2683622949912019,3005.0
2023-10-01,NE,DIESEL S10,6.230906021384356,5.09,7.61,0.28804477998175515,3554.0
2023-11-01,NE,DIESEL S10,6.141034901365705,5.37,8.19,0.3302004740487749,3295.0
2023-12-01,NE,DIESEL S10,5.941123704663212,4.94,6.99,0.36088273193411957,3088.0
2024-01-01,NE,DIESEL S10,5.8974196099103855,5.08,8.88,0.3437741389002295,3794.0
2024-02-01,NE,DIESEL S10,5.96269441755405,5.15,8.43,0.3489348366255769,3099.0
2024-03-01,NE,DIESEL S10,5.8781763208147675,5.18,6.99,0.32951405583876126,3142.0
2024-04-01,NE,DIESEL S10,5.93109220636663,5.19,6.99,0.33051870870566924,3644.0
2024-05-01,NE,DIESEL S10,5.942102371312898,5.35,6.99,0.31959921014154674,3458.0
2024-06-01,NE,DIESEL S10,5.909805888062116,5.35,6.99,0.32196237067956357,3091.0
2024-07-01,NE,DIESEL S10,6.037591983248579,5.35,7.19,0.3215892776732588,3343.0
2024-08-01,NE,DIESEL S10,6.035934190620273,5.36,7.19,0.31811923210920146,2644.0
2024-09-01,NE,DIESEL S10,5.99925327951564,5.39,7.09,0.3155558354547478,2973.0
2024-10-01,NE,DIESEL S10,6.007719421924569,5.44,7.09,0.31491348390998675,2837.0
2024-11-01,NE,DIESEL S10,6.0157882069795425,5.44,6.99,0.3001607221782313,2493.0
2024-12-01,NE,DIESEL S10,6.139768892149669,5.09,6.99,0.2918678564901068,2726.0
2025-01-01,NE,DIESEL S10,6.216251862891208,5.49,7.09,0.2885065673626205,2684.0
2025-02-01,NE,DIESEL S10,6.449418032786885,5.68,7.44,0.2832711556162482,2440.0
2025-03-01,NE,DIESEL S10,6.39294695481336,5.69,7.44,0.3071507627003535,3054.0
2025-04-01,NE,DIESEL S10,6.229263721552878,5.44,7.44,0.37303879756479813,2988.0
2025-05-01,NE,DIESEL S10,6.063612832664966,5.28,7.29,0.40162774968544207,2743.0
2025-06-01,NE,DIESEL S10,5.971090462833099,5.28,7.46,0.38627346983351696,2852.0
2025-07-01,NE,DIESEL S10,5.991160635481023,5.35,7.03,0.3700556891022575,2266.0
2025-08-01,NE,DIESEL S10,5.990223924572775,5.37,6.99,0.3649432261582433,1697.0
2025-09-01,NE,DIESEL S10,5.963961352657004,5.39,6.99,0.36173733418138343,2070.0
2025-10-01,NE,DIESEL S10,5.965323475046211,5.39,6.99,0.34289342493458413,2164.0
2025-11-01,NE,DIESEL S10,6.010422240802676,4.73,6.99,0.3340262185122797,2392.0
2025-12-01,NE,DIESEL S10,6.0244879614767255,5.42,7.2,0.3306234055831233,3115.0
2026-01-01,NE,DIESEL S10,6.087816849816851,5.44,7.2,0.32423735160787287,2730.0
2026-02-01,NE,DIESEL S10,6.076182895223991,5.33,7.03,0.32224659619485546,2701.0
2026-03-01,NE,DIESEL S10,7.032321481924111,5.5,9.55,0.7285804188995035,3347.0
2026-05-01,NE,DIESEL S10,7.352399710878207,6.15,9.35,0.45776172174750596,2767.0
2026-06-01,NE,DIESEL S10,7.273327073552426,6.15,8.99,0.3931063504418541,3195.0
2026-07-01,NE,DIESEL S10,7.192103200522535,6.15,8.99,0.4197899536172813,3062.0
2026-08-01,NE,DIESEL S10,7.1109786208973205,6.15,8.99,0.4393337368949948,3321.0
2019-01-01,S,DIESEL S10,3.4279697877652935,2.98,4.589,0.19014577150612183,4005.0
2019-02-01,S,DIESEL S10,3.4321607032695867,2.79,4.299,0.17644455341548415,3242.0
2019-03-01,S,DIESEL S10,3.5026548645320195,2.979,4.137,0.16414015969400464,3248.0
2019-04-01,S,DIESEL S10,3.5540853189853956,3.099,4.68,0.16757605324421124,3903.0
2019-05-01,S,DIESEL S10,3.6206792452830188,3.23,4.36,0.15624976335967022,3445.0
2019-06-01,S,DIESEL S10,3.5921856360316498,3.099,4.29,0.16315008895409516,3286.0
2019-07-01,S,DIESEL S10,3.533335511435034,3.07,4.29,0.1758956574957168,3979.0
2019-08-01,S,DIESEL S10,3.4968969162995593,2.999,4.278,0.17475042705543764,3405.0
2019-09-01,S,DIESEL S10,3.5364410719168715,2.999,4.29,0.18052231654276588,3657.0
2019-10-01,S,DIESEL S10,3.640769539614561,3.16,4.284,0.16352982900025786,3736.0
2019-11-01,S,DIESEL S10,3.672983870967742,3.19,4.689,0.1584880735278898,3286.0
2019-12-01,S,DIESEL S10,3.696832620473339,3.29,4.499,0.15695595353030564,3507.0
2020-01-01,S,DIESEL S10,3.74881161971831,3.269,4.414,0.1626979296974648,3976.0
2020-02-01,S,DIESEL S10,3.693890431632961,3.2,4.68,0.18200626849463528,3313.0
2020-03-01,S,DIESEL S10,3.584904481792717,2.94,4.499,0.23015369676008168,3570.0
2020-04-01,S,DIESEL S10,3.2908944557477113,2.465,4.499,0.25471816978497064,3932.0
2020-05-01,S,DIESEL S10,3.014553550295858,2.489,3.999,0.24165672464890506,3380.0
2020-06-01,S,DIESEL S10,3.0337749794689297,2.53,4.198,0.21769594982419538,3653.0
2020-07-01,S,DIESEL S10,3.2209342806394314,2.58,4.299,0.21147287448828123,3941.0
2020-08-01,S,DIESEL S10,3.319736636753804,2.79,4.299,0.19231438249239288,2563.0
2020-10-01,S,DIESEL S10,3.4611717791411047,3.079,4.599,0.25141241989543645,163.0
2020-11-01,S,DIESEL S10,3.512749275362319,2.989,4.599,0.23468332622099616,690.0
2020-12-01,S,DIESEL S10,3.5655756369426754,3.159,4.599,0.21226990038428828,1256.0
2021-01-01,S,DIESEL S10,3.6523385939741746,3.239,4.79,0.20068860669784733,1394.0
2021-02-01,S,DIESEL S10,3.85274693042292,3.24,4.899,0.25788627690613813,1466.0
2021-03-01,S,DIESEL S10,4.150846976993044,3.699,5.282,0.17921017865789088,1869.0
2021-04-01,S,DIESEL S10,4.127248297213622,3.699,5.299,0.2034532779968017,1615.0
2021-05-01,S,DIESEL S10,4.3997512168739865,3.799,5.599,0.20105291236711761,1849.0
2021-06-01,S,DIESEL S10,4.4148590775988295,3.99,5.299,0.17920549602280839,2732.0
2021-07-01,S,DIESEL S10,4.487688604738623,3.899,5.589,0.1988721454478609,2659.0
2021-08-01,S,DIESEL S10,4.512520594193113,4.043,5.999,0.19740719479070376,2962.0
2021-09-01,S,DIESEL S10,4.599159582132565,4.099,6.369,0.20763133154627894,2776.0
2021-10-01,S,DIESEL S10,4.912526133743275,4.369,5.999,0.2339985152958696,2602.0
2021-11-01,S,DIESEL S10,5.291335751978892,4.099,6.559,0.1999411462436615,3032.0
2021-12-01,S,DIESEL S10,5.275175344306349,4.599,6.514,0.20379963152213734,2977.0
2022-01-01,S,DIESEL S10,5.415500337154417,4.799,6.365,0.24148495182110705,2966.0
2022-02-01,S,DIESEL S10,5.516380754475704,4.369,6.95,0.22149653331310107,3128.0
2022-03-01,S,DIESEL S10,6.235745589600743,4.979,7.832,0.5321806092765725,3231.0
2022-04-01,S,DIESEL S10,6.577335870284579,5.298,7.78,0.23726127715054565,3022.0
2022-05-01,S,DIESEL S10,6.804696738172201,5.79,7.99,0.28290774293968,3403.0
2022-06-01,S,DIESEL S10,7.164233342704526,5.69,8.69,0.43229374371653856,3557.0
2022-07-01,S,DIESEL S10,7.489769230769231,6.83,8.71,0.26049613172037783,3120.0
2022-08-01,S,DIESEL S10,7.103326157158234,5.46,8.49,0.3394274685096594,3716.0
2022-09-01,S,DIESEL S10,6.836411936805149,6.09,8.09,0.2863274071284236,1709.0
2022-10-01,S,DIESEL S10,6.540247524752475,5.96,7.99,0.30436116156433746,1010.0
2022-11-01,S,DIESEL S10,6.545950189496481,5.96,7.88,0.2672683000528266,1847.0
2022-12-01,S,DIESEL S10,6.421472191930207,5.79,7.64,0.29820084720037976,1834.0
2023-01-01,S,DIESEL S10,6.371778886118038,5.68,7.75,0.2990497677015232,2406.0
2023-02-01,S,DIESEL S10,6.0832651118514995,5.27,7.88,0.35117612006126736,2101.0
2023-03-01,S,DIESEL S10,5.851093617021276,5.14,7.49,0.32449685282659047,2350.0
2023-04-01,S,DIESEL S10,5.727190820229494,4.99,7.49,0.31813453073124137,2353.0
2023-05-01,S,DIESEL S10,5.434892617449664,4.49,7.09,0.39026783722541414,2980.0
2023-06-01,S,DIESEL S10,5.120151122625216,4.44,7.99,0.31686221266871495,2316.0
2023-07-01,S,DIESEL S10,5.02047830923248,4.44,6.79,0.2893184222853738,2697.0
2023-08-01,S,DIESEL S10,5.592365439093484,4.45,7.24,0.5523537369105153,2824.0
2023-09-01,S,DIESEL S10,6.136657223796034,4.99,6.99,0.23592507960293174,2471.0
2023-10-01,S,DIESEL S10,6.147241379310345,5.52,7.54,0.25463440304016105,2900.0
2023-11-01,S,DIESEL S10,6.159654538772511,5.36,7.36,0.2729075980680132,2721.0
2023-12-01,S,DIESEL S10,6.027610727346607,4.89,7.39,0.29599065511836276,2461.0
2024-01-01,S,DIESEL S10,5.962988047808765,5.09,7.55,0.28774972263991766,3012.0
2024-02-01,S,DIESEL S10,5.990771307365986,5.27,7.24,0.2834222745650471,2593.0
2024-03-01,S,DIESEL S10,5.966885116462692,5.29,7.15,0.28553954054320063,2533.0
